datum,protistrana,geosize,joblines
2026-03-25,LCU,XL,5
2026-03-25,LCU,VB,16
2026-03-25,Nitra,SPO,21
2026-03-25,Pobočka HULC1,SPO,17
2026-03-25,Prešov,SPO,18
2026-03-25,Trenčín,SPO,17
2026-03-25,Trnava,SPO,24
2026-03-25,Wien Karlsplatz,SPO,3
2026-03-25,Žilina,SPO,21
2026-03-26,Banská Bystrica,SPO,5
2026-03-26,Bratislava Centrála,SPO,301
2026-03-26,Bratislava Centrála,BPO,86
2026-03-26,Bratislava Centrála,XL,10
2026-03-26,Bratislava Petržalka,SPO,7
2026-03-26,Budapest Újbuda Központ,SPO,2
2026-03-26,Budapešť Blaha,SPO,11
2026-03-26,Budapešť Blaha,BPO,2
2026-03-26,CBP Budapešť centrála,SPO,201
2026-03-26,CBP Budapešť centrála,BPO,61
2026-03-26,CBP Budapešť centrála,XPO,23
2026-03-26,CBP Budapešť centrála,XL,9
2026-03-26,CZLC4,SPO,828
2026-03-26,CZLC4,BPO,214
2026-03-26,CZLC4,XPO,1
2026-03-26,CZLC4,XL,1
2026-03-26,Košice,SPO,9
2026-03-26,LCU,XPO,57
2026-03-26,LCU,VB,41
2026-03-26,Nitra,SPO,7
2026-03-26,Pobočka HULC1,SPO,8
2026-03-26,Pobočka HULC1,BPO,4
2026-03-26,Prešov,SPO,4
2026-03-26,Trenčín,SPO,3
2026-03-26,Trnava,SPO,10
2026-03-26,Žilina,SPO,13
2026-03-27,Banská Bystrica,SPO,2
2026-03-27,Bratislava Centrála,SPO,323
2026-03-27,Bratislava Centrála,BPO,111
2026-03-27,Bratislava Centrála,XPO,16
2026-03-27,Bratislava Petržalka,SPO,3
2026-03-27,Budapest Újbuda Központ,SPO,8
2026-03-27,Budapešť Blaha,SPO,11
2026-03-27,CBP Budapešť centrála,SPO,206
2026-03-27,CBP Budapešť centrála,BPO,63
2026-03-27,CBP Budapešť centrála,XPO,34
2026-03-27,CBP Budapešť centrála,XL,4
2026-03-27,CZLC4,SPO,582
2026-03-27,CZLC4,BPO,251
2026-03-27,Košice,SPO,4
2026-03-27,LCU,XPO,69
2026-03-27,LCU,XL,12
2026-03-27,LCU,VB,57
2026-03-27,Nitra,SPO,6
2026-03-27,Pobočka HULC1,SPO,1
2026-03-27,Prešov,SPO,8
2026-03-27,Trenčín,SPO,2
2026-03-27,Trnava,SPO,7
2026-03-27,Wien Karlsplatz,SPO,1
2026-03-27,Žilina,SPO,6
2026-03-28,Banská Bystrica,SPO,10
2026-03-28,Bratislava Centrála,SPO,353
2026-03-28,Bratislava Centrála,BPO,93
2026-03-28,Bratislava Centrála,XPO,69
2026-03-28,Bratislava Petržalka,SPO,6
2026-03-28,Budapest Újbuda Központ,SPO,8
2026-03-28,Budapešť Blaha,SPO,7
2026-03-28,CBP Budapešť centrála,SPO,199
2026-03-28,CBP Budapešť centrála,BPO,68
2026-03-28,CBP Budapešť centrála,XPO,12
2026-03-28,CBP Budapešť centrála,XL,8
2026-03-28,CZLC4,SPO,628
2026-03-28,CZLC4,BPO,153
2026-03-28,Košice,SPO,6
2026-03-28,LCU,XPO,98
2026-03-28,LCU,XL,12
2026-03-28,LCU,VB,32
2026-03-28,Nitra,SPO,11
2026-03-28,Pobočka HULC1,SPO,9
2026-03-28,Prešov,SPO,7
2026-03-28,Prešov,BPO,1
2026-03-28,Trenčín,SPO,4
2026-03-28,Trnava,SPO,6
2026-03-28,Žilina,SPO,5
2026-03-29,Banská Bystrica,SPO,3
2026-03-29,Bratislava Centrála,SPO,342
2026-03-29,Bratislava Centrála,BPO,87
2026-03-29,Bratislava Centrála,XPO,40
2026-03-29,Bratislava Petržalka,SPO,7
2026-03-29,Budapest Újbuda Központ,SPO,4
2026-03-29,Budapešť Blaha,SPO,5
2026-03-29,CBP Budapešť centrála,SPO,247
2026-03-29,CBP Budapešť centrála,BPO,54
2026-03-29,CBP Budapešť centrála,XPO,46
2026-03-29,CBP Budapešť centrála,XL,9
2026-03-29,CZLC4,SPO,390
2026-03-29,CZLC4,BPO,261
2026-03-29,Košice,SPO,9
2026-03-29,LCU,XPO,81
2026-03-29,LCU,XL,17
2026-03-29,LCU,VB,8
2026-03-29,Nitra,SPO,15
2026-03-29,Pobočka HULC1,SPO,5
2026-03-29,Prešov,SPO,7
2026-03-29,Trenčín,SPO,4
2026-03-29,Trnava,SPO,11
2026-03-29,Wien Karlsplatz,SPO,5
2026-03-29,Žilina,SPO,7
2026-03-30,Banská Bystrica,SPO,7
2026-03-30,Bratislava Centrála,SPO,315
2026-03-30,Bratislava Centrála,BPO,93
2026-03-30,Bratislava Centrála,XPO,41
2026-03-30,Bratislava Petržalka,SPO,5
2026-03-30,Budapest Újbuda Központ,SPO,4
2026-03-30,Budapešť Blaha,SPO,7
2026-03-30,CBP Budapešť centrála,SPO,206
2026-03-30,CBP Budapešť centrála,BPO,71
2026-03-30,CBP Budapešť centrála,XPO,32
2026-03-30,CBP Budapešť centrála,XL,14
2026-03-30,CZLC4,SPO,1024
2026-03-30,CZLC4,BPO,191
2026-03-30,CZLC4,XL,1
2026-03-30,Košice,SPO,4
2026-03-30,LCU,XPO,42
2026-03-30,LCU,XL,10
2026-03-30,LCU,VB,11
2026-03-30,Nitra,SPO,3
2026-03-30,Pobočka HULC1,SPO,8
2026-03-30,Pobočka HULC1,BPO,2
2026-03-30,Prešov,SPO,4
2026-03-30,Trenčín,SPO,5
2026-03-30,Trnava,SPO,4
2026-03-30,Žilina,SPO,5
2026-03-31,Banská Bystrica,SPO,7
2026-03-31,Bratislava Centrála,SPO,374
2026-03-31,Bratislava Centrála,BPO,67
2026-03-31,Bratislava Petržalka,SPO,4
2026-03-31,Budapest Újbuda Központ,SPO,6
2026-03-31,Budapešť Blaha,SPO,10
2026-03-31,CBP Budapešť centrála,SPO,652
2026-03-31,CBP Budapešť centrála,BPO,49
2026-03-31,CBP Budapešť centrála,XPO,28
2026-03-31,CBP Budapešť centrála,XL,11
2026-03-31,CZLC4,SPO,937
2026-03-31,CZLC4,BPO,258
2026-03-31,Košice,SPO,6
2026-03-31,LCU,XPO,165
2026-03-31,LCU,XL,54
2026-03-31,LCU,VB,88
2026-03-31,Nitra,SPO,7
2026-03-31,Pobočka HULC1,SPO,5
2026-03-31,Prešov,SPO,8
2026-03-31,Trenčín,SPO,5
2026-03-31,Trnava,SPO,11
2026-03-31,Wien Karlsplatz,SPO,12
2026-03-31,Žilina,SPO,5
2026-04-01,Banská Bystrica,SPO,9
2026-04-01,Bratislava Centrála,SPO,312
2026-04-01,Bratislava Centrála,BPO,79
2026-04-01,Bratislava Centrála,XPO,36
2026-04-01,Bratislava Centrála,XL,2
2026-04-01,Bratislava Petržalka,SPO,4
2026-04-01,Budapest Újbuda Központ,SPO,4
2026-04-01,Budapest Újbuda Központ,BPO,2
2026-04-01,Budapešť Blaha,SPO,7
2026-04-01,CBP Budapešť centrála,SPO,205
2026-04-01,CBP Budapešť centrála,BPO,57
2026-04-01,CBP Budapešť centrála,XPO,37
2026-04-01,CBP Budapešť centrála,XL,6
2026-04-01,CZLC4,SPO,875
2026-04-01,CZLC4,BPO,175
2026-04-01,Košice,SPO,2
2026-04-01,LCU,XPO,64
2026-04-01,LCU,XL,8
2026-04-01,LCU,VB,8
2026-04-01,Nitra,SPO,8
2026-04-01,Pobočka HULC1,SPO,6
2026-04-01,Prešov,SPO,9
2026-04-01,Trenčín,SPO,6
2026-04-01,Trnava,SPO,9
2026-04-01,Wien Karlsplatz,SPO,1
2026-04-01,Žilina,SPO,3
2026-04-02,Banská Bystrica,SPO,4
2026-04-02,Bratislava Centrála,SPO,87
2026-04-02,Bratislava Centrála,BPO,23
2026-04-02,Bratislava Petržalka,SPO,4
2026-04-02,Budapešť Blaha,SPO,1
2026-04-02,CBP Budapešť centrála,SPO,66
2026-04-02,CBP Budapešť centrála,BPO,18
2026-04-02,CBP Budapešť centrála,XPO,17
2026-04-02,CBP Budapešť centrála,XL,2
2026-04-02,CZLC4,SPO,610
2026-04-02,CZLC4,BPO,73
2026-04-02,CZLC4,XPO,1
2026-04-02,Košice,SPO,5
2026-04-02,LCU,XPO,51
2026-04-02,LCU,XL,10
2026-04-02,LCU,VB,13
2026-04-02,Nitra,SPO,3
2026-04-02,Pobočka HULC1,SPO,1
2026-04-02,Prešov,SPO,3
2026-04-02,Trenčín,SPO,1
2026-04-02,Trnava,SPO,6
2026-04-02,Wien Karlsplatz,SPO,2
2026-04-02,Žilina,SPO,4
2026-04-03,Banská Bystrica,SPO,17
2026-04-03,Bratislava Centrála,SPO,398
2026-04-03,Bratislava Centrála,BPO,67
2026-04-03,Bratislava Centrála,XPO,96
2026-04-03,Bratislava Centrála,XL,12
2026-04-03,Bratislava Petržalka,SPO,5
2026-04-03,Budapest Újbuda Központ,SPO,5
2026-04-03,Budapešť Blaha,SPO,10
2026-04-03,Budapešť Blaha,BPO,1
2026-04-03,CBP Budapešť centrála,SPO,331
2026-04-03,CBP Budapešť centrála,BPO,164
2026-04-03,CBP Budapešť centrála,XPO,83
2026-04-03,CBP Budapešť centrála,XL,21
2026-04-03,CZLC4,SPO,606
2026-04-03,CZLC4,BPO,221
2026-04-03,Košice,SPO,11
2026-04-03,LCU,XPO,125
2026-04-03,LCU,XL,59
2026-04-03,LCU,VB,25
2026-04-03,Nitra,SPO,8
2026-04-03,Pobočka HULC1,SPO,16
2026-04-03,Prešov,SPO,10
2026-04-03,Prešov,BPO,1
2026-04-03,Trenčín,SPO,6
2026-04-03,Trnava,SPO,16
2026-04-03,Wien Karlsplatz,SPO,2
2026-04-03,Žilina,SPO,5
2026-04-04,Banská Bystrica,SPO,5
2026-04-04,Bratislava Centrála,SPO,204
2026-04-04,Bratislava Centrála,BPO,125
2026-04-04,Bratislava Centrála,XPO,43
2026-04-04,Bratislava Centrála,XL,9
2026-04-04,Budapest Újbuda Központ,SPO,3
2026-04-04,CBP Budapešť centrála,SPO,107
2026-04-04,CBP Budapešť centrála,BPO,25
2026-04-04,CBP Budapešť centrála,XPO,15
2026-04-04,CZLC4,SPO,466
2026-04-04,CZLC4,BPO,110
2026-04-04,Košice,SPO,5
2026-04-04,LCU,XPO,117
2026-04-04,Nitra,SPO,1
2026-04-04,Pobočka HULC1,SPO,3
2026-04-04,Prešov,SPO,4
2026-04-04,Trenčín,SPO,2
2026-04-04,Trnava,SPO,4
2026-04-04,Wien Karlsplatz,SPO,6
2026-04-04,Žilina,SPO,5
2026-04-05,Banská Bystrica,SPO,4
2026-04-05,Bratislava Centrála,SPO,242
2026-04-05,Bratislava Centrála,BPO,23
2026-04-05,Bratislava Centrála,XPO,3
2026-04-05,Bratislava Centrála,XL,6
2026-04-05,Bratislava Petržalka,SPO,3
2026-04-05,Bratislava Petržalka,BPO,1
2026-04-05,Budapešť Blaha,SPO,3
2026-04-05,Budapešť Blaha,BPO,1
2026-04-05,CBP Budapešť centrála,SPO,132
2026-04-05,CBP Budapešť centrála,BPO,20
2026-04-05,CBP Budapešť centrála,XPO,14
2026-04-05,CBP Budapešť centrála,XL,14
2026-04-05,CZLC4,SPO,334
2026-04-05,CZLC4,BPO,75
2026-04-05,Košice,SPO,18
2026-04-05,LCU,XPO,57
2026-04-05,LCU,XL,11
2026-04-05,LCU,VB,17
2026-04-05,Nitra,SPO,4
2026-04-05,Pobočka HULC1,SPO,4
2026-04-05,Prešov,SPO,13
2026-04-05,Prešov,BPO,1
2026-04-05,Trenčín,SPO,4
2026-04-05,Trnava,SPO,2
2026-04-05,Wien Karlsplatz,SPO,2
2026-04-05,Žilina,SPO,5
2026-04-06,Banská Bystrica,SPO,2
2026-04-06,Bratislava Centrála,SPO,209
2026-04-06,Bratislava Centrála,BPO,48
2026-04-06,Bratislava Centrála,XPO,8
2026-04-06,Bratislava Centrála,XL,7
2026-04-06,Bratislava Petržalka,SPO,1
2026-04-06,Budapest Újbuda Központ,SPO,2
2026-04-06,Budapešť Blaha,BPO,1
2026-04-06,CBP Budapešť centrála,SPO,135
2026-04-06,CBP Budapešť centrála,BPO,34
2026-04-06,CBP Budapešť centrála,XPO,11
2026-04-06,CZLC4,SPO,432
2026-04-06,CZLC4,BPO,133
2026-04-06,Košice,SPO,3
2026-04-06,LCU,XPO,118
2026-04-06,LCU,XL,16
2026-04-06,LCU,VB,36
2026-04-06,Nitra,SPO,4
2026-04-06,Pobočka HULC1,SPO,3
2026-04-06,Prešov,SPO,2
2026-04-06,Trenčín,SPO,2
2026-04-06,Trnava,SPO,3
2026-04-06,Wien Karlsplatz,SPO,1
2026-04-06,Žilina,SPO,2
2026-04-07,Banská Bystrica,SPO,10
2026-04-07,Bratislava Centrála,SPO,246
2026-04-07,Bratislava Centrála,BPO,61
2026-04-07,Budapešť Blaha,SPO,8
2026-04-07,CBP Budapešť centrála,SPO,127
2026-04-07,CBP Budapešť centrála,BPO,38
2026-04-07,CBP Budapešť centrála,XPO,13
2026-04-07,CBP Budapešť centrála,XL,1
2026-04-07,CZLC4,SPO,1379
2026-04-07,CZLC4,BPO,216
2026-04-07,Košice,SPO,8
2026-04-07,LCU,XPO,65
2026-04-07,LCU,XL,61
2026-04-07,LCU,VB,17
2026-04-07,Nitra,SPO,10
2026-04-07,Pobočka HULC1,SPO,5
2026-04-07,Prešov,SPO,4
2026-04-07,Trenčín,SPO,5
2026-04-07,Trnava,SPO,5
2026-04-07,Wien Karlsplatz,SPO,1
2026-04-07,Žilina,SPO,3
2026-04-08,Banská Bystrica,SPO,3
2026-04-08,Bratislava Centrála,SPO,474
2026-04-08,Bratislava Centrála,BPO,74
2026-04-08,Bratislava Petržalka,SPO,1
2026-04-08,Bratislava Petržalka,BPO,1
2026-04-08,Budapest Újbuda Központ,SPO,4
2026-04-08,Budapešť Blaha,SPO,11
2026-04-08,CBP Budapešť centrála,SPO,231
2026-04-08,CBP Budapešť centrála,BPO,37
2026-04-08,CBP Budapešť centrála,XPO,29
2026-04-08,CBP Budapešť centrála,XL,28
2026-04-08,CZLC4,SPO,929
2026-04-08,CZLC4,BPO,286
2026-04-08,Košice,SPO,4
2026-04-08,LCU,XPO,112
2026-04-08,LCU,XL,17
2026-04-08,LCU,VB,77
2026-04-08,Nitra,SPO,11
2026-04-08,Pobočka HULC1,SPO,7
2026-04-08,Trenčín,SPO,3
2026-04-08,Trnava,SPO,8
2026-04-08,Wien Karlsplatz,SPO,1
2026-04-08,Žilina,SPO,9
2026-04-09,Banská Bystrica,SPO,4
2026-04-09,Bratislava Centrála,SPO,276
2026-04-09,Bratislava Centrála,BPO,68
2026-04-09,Bratislava Centrála,XPO,15
2026-04-09,Bratislava Petržalka,SPO,1
2026-04-09,Budapest Újbuda Központ,SPO,6
2026-04-09,Budapešť Blaha,SPO,11
2026-04-09,CBP Budapešť centrála,SPO,207
2026-04-09,CBP Budapešť centrála,BPO,62
2026-04-09,CBP Budapešť centrála,XPO,41
2026-04-09,CBP Budapešť centrála,XL,5
2026-04-09,CZLC4,SPO,945
2026-04-09,CZLC4,BPO,179
2026-04-09,Košice,SPO,2
2026-04-09,LCU,XPO,118
2026-04-09,LCU,XL,28
2026-04-09,LCU,VB,59
2026-04-09,Pobočka HULC1,SPO,1
2026-04-09,Prešov,SPO,3
2026-04-09,Trenčín,SPO,5
2026-04-09,Trnava,SPO,6
2026-04-09,Wien Karlsplatz,SPO,1
2026-04-09,Žilina,SPO,4
2026-04-10,Banská Bystrica,SPO,8
2026-04-10,Bratislava Centrála,SPO,324
2026-04-10,Bratislava Centrála,BPO,102
2026-04-10,Bratislava Centrála,XPO,2
2026-04-10,Bratislava Centrála,XL,7
2026-04-10,Bratislava Petržalka,SPO,2
2026-04-10,Bratislava Petržalka,BPO,1
2026-04-10,Budapest Újbuda Központ,SPO,4
2026-04-10,Budapešť Blaha,SPO,9
2026-04-10,CBP Budapešť centrála,SPO,171
2026-04-10,CBP Budapešť centrála,BPO,81
2026-04-10,CBP Budapešť centrála,XPO,23
2026-04-10,CZLC4,SPO,661
2026-04-10,CZLC4,BPO,434
2026-04-10,Košice,SPO,7
2026-04-10,LCU,XPO,55
2026-04-10,LCU,XL,10
2026-04-10,LCU,VB,34
2026-04-10,Nitra,SPO,6
2026-04-10,Pobočka HULC1,SPO,1
2026-04-10,Prešov,SPO,3
2026-04-10,Trenčín,SPO,3
2026-04-10,Trnava,SPO,9
2026-04-10,Žilina,SPO,4
2026-04-11,Banská Bystrica,SPO,10
2026-04-11,Bratislava Centrála,SPO,309
2026-04-11,Bratislava Centrála,BPO,128
2026-04-11,Bratislava Centrála,XPO,19
2026-04-11,Bratislava Centrála,XL,3
2026-04-11,Bratislava Petržalka,SPO,1
2026-04-11,Budapešť Blaha,SPO,4
2026-04-11,CBP Budapešť centrála,SPO,200
2026-04-11,CBP Budapešť centrála,BPO,46
2026-04-11,CBP Budapešť centrála,XPO,42
2026-04-11,CZLC4,SPO,932
2026-04-11,CZLC4,BPO,241
2026-04-11,Košice,SPO,6
2026-04-11,LCU,XPO,47
2026-04-11,LCU,XL,12
2026-04-11,LCU,VB,33
2026-04-11,Nitra,SPO,16
2026-04-11,Pobočka HULC1,SPO,5
2026-04-11,Prešov,SPO,7
2026-04-11,Trenčín,SPO,3
2026-04-11,Trnava,SPO,14
2026-04-11,Wien Karlsplatz,SPO,4
2026-04-11,Žilina,SPO,3
2026-04-12,Banská Bystrica,SPO,6
2026-04-12,Bratislava Centrála,SPO,294
2026-04-12,Bratislava Centrála,BPO,145
2026-04-12,Bratislava Centrála,XPO,80
2026-04-12,Bratislava Centrála,XL,35
2026-04-12,Bratislava Petržalka,SPO,5
2026-04-12,Bratislava Petržalka,BPO,1
2026-04-12,Budapest Újbuda Központ,SPO,3
2026-04-12,Budapešť Blaha,SPO,15
2026-04-12,CBP Budapešť centrála,SPO,206
2026-04-12,CBP Budapešť centrála,BPO,63
2026-04-12,CBP Budapešť centrála,XPO,33
2026-04-12,CBP Budapešť centrála,XL,22
2026-04-12,CZLC4,SPO,437
2026-04-12,CZLC4,BPO,161
2026-04-12,Košice,SPO,5
2026-04-12,LCU,BPO,2
2026-04-12,LCU,XPO,118
2026-04-12,LCU,XL,12
2026-04-12,LCU,VB,88
2026-04-12,Nitra,SPO,10
2026-04-12,Pobočka HULC1,SPO,11
2026-04-12,Prešov,SPO,3
2026-04-12,Trenčín,SPO,6
2026-04-12,Trnava,SPO,8
2026-04-12,Wien Karlsplatz,SPO,4
2026-04-12,Žilina,SPO,8
2026-04-13,Banská Bystrica,SPO,3
2026-04-13,Bratislava Centrála,SPO,287
2026-04-13,Bratislava Centrála,BPO,81
2026-04-13,Bratislava Centrála,XL,19
2026-04-13,Bratislava Petržalka,SPO,5
2026-04-13,Budapest Újbuda Központ,SPO,4
2026-04-13,Budapešť Blaha,SPO,9
2026-04-13,CBP Budapešť centrála,SPO,173
2026-04-13,CBP Budapešť centrála,BPO,44
2026-04-13,CBP Budapešť centrála,XPO,16
2026-04-13,CBP Budapešť centrála,XL,21
2026-04-13,CZLC4,SPO,840
2026-04-13,CZLC4,BPO,268
2026-04-13,Košice,SPO,4
2026-04-13,LCU,XPO,98
2026-04-13,LCU,XL,5
2026-04-13,LCU,VB,44
2026-04-13,Nitra,SPO,2
2026-04-13,Pobočka HULC1,SPO,7
2026-04-13,Prešov,SPO,3
2026-04-13,Trenčín,SPO,1
2026-04-13,Trnava,SPO,1
2026-04-13,Trnava,BPO,1
2026-04-13,Žilina,SPO,4
2026-04-14,Banská Bystrica,SPO,5
2026-04-14,Bratislava Centrála,SPO,364
2026-04-14,Bratislava Centrála,BPO,98
2026-04-14,Bratislava Centrála,XPO,40
2026-04-14,Bratislava Petržalka,SPO,3
2026-04-14,Bratislava Petržalka,BPO,1
2026-04-14,Budapest Újbuda Központ,SPO,1
2026-04-14,Budapešť Blaha,SPO,3
2026-04-14,CBP Budapešť centrála,SPO,179
2026-04-14,CBP Budapešť centrála,BPO,82
2026-04-14,CBP Budapešť centrála,XPO,23
2026-04-14,CZLC4,SPO,1312
2026-04-14,CZLC4,BPO,301
2026-04-14,LCU,XPO,214
2026-04-14,LCU,XL,39
2026-04-14,LCU,VB,38
2026-04-14,Nitra,SPO,3
2026-04-14,Pobočka HULC1,SPO,8
2026-04-14,Pobočka HULC1,BPO,4
2026-04-14,Trenčín,SPO,4
2026-04-14,Trnava,SPO,7
2026-04-14,Wien Karlsplatz,SPO,1
2026-04-14,Žilina,SPO,6
2026-04-15,Banská Bystrica,SPO,7
2026-04-15,Bratislava Centrála,SPO,229
2026-04-15,Bratislava Centrála,BPO,111
2026-04-15,Bratislava Centrála,XPO,20
2026-04-15,Bratislava Petržalka,SPO,2
2026-04-15,Budapešť Blaha,SPO,4
2026-04-15,CBP Budapešť centrála,SPO,218
2026-04-15,CBP Budapešť centrála,BPO,57
2026-04-15,CBP Budapešť centrála,XPO,26
2026-04-15,CBP Budapešť centrála,XL,11
2026-04-15,CZLC4,SPO,811
2026-04-15,CZLC4,BPO,219
2026-04-15,Košice,SPO,4
2026-04-15,LCU,XPO,111
2026-04-15,LCU,XL,33
2026-04-15,LCU,VB,95
2026-04-15,Nitra,SPO,8
2026-04-15,Pobočka HULC1,SPO,7
2026-04-15,Prešov,SPO,2
2026-04-15,Trenčín,SPO,6
2026-04-15,Trnava,SPO,3
2026-04-15,Wien Karlsplatz,SPO,2
2026-04-15,Žilina,SPO,4
2026-04-16,Banská Bystrica,SPO,7
2026-04-16,Bratislava Centrála,SPO,426
2026-04-16,Bratislava Centrála,BPO,118
2026-04-16,Bratislava Centrála,XPO,50
2026-04-16,Bratislava Petržalka,SPO,2
2026-04-16,Bratislava Petržalka,BPO,1
2026-04-16,Budapest Újbuda Központ,SPO,15
2026-04-16,Budapešť Blaha,SPO,24
2026-04-16,Budapešť Blaha,BPO,1
2026-04-16,CBP Budapešť centrála,SPO,209
2026-04-16,CBP Budapešť centrála,BPO,54
2026-04-16,CBP Budapešť centrála,XPO,28
2026-04-16,CBP Budapešť centrála,XL,16
2026-04-16,CZLC4,SPO,839
2026-04-16,CZLC4,BPO,282
2026-04-16,Košice,SPO,13
2026-04-16,LCU,XPO,62
2026-04-16,LCU,XL,13
2026-04-16,LCU,VB,28
2026-04-16,Nitra,SPO,25
2026-04-16,Pobočka HULC1,SPO,4
2026-04-16,Prešov,SPO,10
2026-04-16,Trenčín,SPO,10
2026-04-16,Trnava,SPO,22
2026-04-16,Wien Karlsplatz,SPO,4
2026-04-16,Žilina,SPO,5
2026-04-17,Banská Bystrica,SPO,13
2026-04-17,Bratislava Centrála,SPO,348
2026-04-17,Bratislava Centrála,BPO,86
2026-04-17,Bratislava Centrála,XPO,14
2026-04-17,Bratislava Centrála,XL,4
2026-04-17,Bratislava Petržalka,SPO,6
2026-04-17,Budapest Újbuda Központ,SPO,8
2026-04-17,Budapešť Blaha,SPO,6
2026-04-17,CBP Budapešť centrála,SPO,219
2026-04-17,CBP Budapešť centrála,BPO,62
2026-04-17,CBP Budapešť centrála,XPO,20
2026-04-17,CZLC4,SPO,762
2026-04-17,CZLC4,BPO,244
2026-04-17,Košice,SPO,3
2026-04-17,LCU,XPO,107
2026-04-17,LCU,XL,1
2026-04-17,LCU,VB,44
2026-04-17,Nitra,SPO,7
2026-04-17,Pobočka HULC1,SPO,3
2026-04-17,Prešov,SPO,9
2026-04-17,Trenčín,SPO,6
2026-04-17,Trnava,SPO,14
2026-04-17,Wien Karlsplatz,SPO,1
2026-04-17,Žilina,SPO,5
2026-04-18,Banská Bystrica,SPO,14
2026-04-18,Bratislava Centrála,SPO,310
2026-04-18,Bratislava Centrála,BPO,54
2026-04-18,Bratislava Centrála,XPO,49
2026-04-18,Bratislava Centrála,XL,2
2026-04-18,Bratislava Petržalka,SPO,11
2026-04-18,Budapest Újbuda Központ,SPO,5
2026-04-18,Budapešť Blaha,SPO,12
2026-04-18,CBP Budapešť centrála,SPO,227
2026-04-18,CBP Budapešť centrála,BPO,73
2026-04-18,CBP Budapešť centrála,XPO,46
2026-04-18,CBP Budapešť centrála,XL,9
2026-04-18,CZLC4,SPO,715
2026-04-18,CZLC4,BPO,156
2026-04-18,Košice,SPO,5
2026-04-18,LCU,XPO,83
2026-04-18,LCU,XL,37
2026-04-18,LCU,VB,18
2026-04-18,Nitra,SPO,12
2026-04-18,Pobočka HULC1,SPO,7
2026-04-18,Prešov,SPO,7
2026-04-18,Trenčín,SPO,4
2026-04-18,Trnava,SPO,16
2026-04-18,Žilina,SPO,12
2026-04-19,Banská Bystrica,SPO,7
2026-04-19,Bratislava Centrála,SPO,341
2026-04-19,Bratislava Centrála,BPO,87
2026-04-19,Bratislava Centrála,XPO,33
2026-04-19,Bratislava Centrála,XL,2
2026-04-19,Bratislava Petržalka,SPO,6
2026-04-19,Budapest Újbuda Központ,SPO,5
2026-04-19,Budapešť Blaha,SPO,8
2026-04-19,CBP Budapešť centrála,SPO,258
2026-04-19,CBP Budapešť centrála,BPO,59
2026-04-19,CBP Budapešť centrála,XPO,33
2026-04-19,CBP Budapešť centrála,XL,13
2026-04-19,CZLC4,SPO,371
2026-04-19,CZLC4,BPO,120
2026-04-19,Košice,SPO,8
2026-04-19,LCU,XPO,83
2026-04-19,LCU,XL,16
2026-04-19,LCU,VB,21
2026-04-19,Nitra,SPO,19
2026-04-19,Pobočka HULC1,SPO,13
2026-04-19,Prešov,SPO,8
2026-04-19,Trenčín,SPO,4
2026-04-19,Trnava,SPO,13
2026-04-19,Wien Karlsplatz,SPO,7
2026-04-19,Žilina,SPO,11
2026-04-20,Banská Bystrica,SPO,14
2026-04-20,Banská Bystrica,BPO,1
2026-04-20,Bratislava Centrála,SPO,439
2026-04-20,Bratislava Centrála,BPO,78
2026-04-20,Bratislava Centrála,XPO,42
2026-04-20,Bratislava Centrála,XL,2
2026-04-20,Bratislava Petržalka,SPO,8
2026-04-20,Bratislava Petržalka,BPO,2
2026-04-20,Budapest Újbuda Központ,SPO,5
2026-04-20,Budapešť Blaha,SPO,10
2026-04-20,CBP Budapešť centrála,SPO,272
2026-04-20,CBP Budapešť centrála,BPO,59
2026-04-20,CBP Budapešť centrála,XPO,30
2026-04-20,CBP Budapešť centrála,XL,12
2026-04-20,CZLC4,SPO,903
2026-04-20,CZLC4,BPO,236
2026-04-20,CZLC4,XPO,1
2026-04-20,Košice,SPO,11
2026-04-20,LCU,XPO,112
2026-04-20,LCU,XL,90
2026-04-20,LCU,VB,43
2026-04-20,Nitra,SPO,16
2026-04-20,Nitra,BPO,2
2026-04-20,Pobočka HULC1,SPO,16
2026-04-20,Pobočka HULC1,BPO,2
2026-04-20,Prešov,SPO,15
2026-04-20,Prešov,BPO,2
2026-04-20,Trenčín,SPO,10
2026-04-20,Trnava,SPO,16
2026-04-20,Wien Karlsplatz,SPO,2
2026-04-20,Žilina,SPO,11
2026-04-21,Banská Bystrica,SPO,29
2026-04-21,Bratislava Centrála,SPO,382
2026-04-21,Bratislava Centrála,BPO,146
2026-04-21,Bratislava Centrála,XPO,6
2026-04-21,Bratislava Petržalka,SPO,17
2026-04-21,Budapest Újbuda Központ,SPO,5
2026-04-21,Budapešť Blaha,SPO,14
2026-04-21,CBP Budapešť centrála,SPO,254
2026-04-21,CBP Budapešť centrála,BPO,94
2026-04-21,CBP Budapešť centrála,XPO,52
2026-04-21,CBP Budapešť centrála,XL,12
2026-04-21,CZLC4,SPO,1030
2026-04-21,CZLC4,BPO,271
2026-04-21,Košice,SPO,29
2026-04-21,LCU,BPO,1
2026-04-21,LCU,XPO,148
2026-04-21,LCU,XL,14
2026-04-21,LCU,VB,60
2026-04-21,Nitra,SPO,23
2026-04-21,Pobočka HULC1,SPO,11
2026-04-21,Prešov,SPO,21
2026-04-21,Trenčín,SPO,14
2026-04-21,Trnava,SPO,30
